,movieId,title,genres,rating_count,rating_avg,year,genres_matrix,rating_group,similarity
3008,3095,"Grapes of Wrath, The (1940)",Drama,194.0,4.097938144329897,1940,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.6445479076532039
3009,3096,My Man Godfrey (1957),Comedy,40.0,3.975,1957,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3,0.49836458486901003
3010,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,93.0,4.048387096774194,1940,[0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0],3,0.6082610680961592
3011,3098,"Natural, The (1984)",Drama,275.0,3.829090909090909,1984,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.8287981817303602
3012,3099,Shampoo (1975),Comedy|Drama|Romance,76.0,3.3026315789473686,1975,[0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0],3,0.7488302060343321
3013,3100,"River Runs Through It, A (1992)",Drama,296.0,3.777027027027027,1992,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.8093131479241585
3014,3101,Fatal Attraction (1987),Drama|Thriller,479.0,3.406054279749478,1987,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],5,0.9163544127081356
3015,3102,Jagged Edge (1985),Crime|Romance|Thriller,72.0,3.576388888888889,1985,[0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0],3,0.9015867609532461
3016,3103,Stanley & Iris (1990),Drama|Romance,17.0,2.6176470588235294,1990,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],2,1.0933351269663178
3017,3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,275.0,3.867272727272727,1988,[1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0],4,0.5725829492370792
3018,3105,Awakenings (1990),Drama|Mystery,368.0,3.7839673913043477,1990,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0],5,0.830472520324169
3019,3106,Come See the Paradise (1990),Drama|Romance,7.0,3.7142857142857144,1990,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],1,0.8753577608373846
3020,3107,Backdraft (1991),Action|Drama,385.0,3.3844155844155845,1991,[1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],5,0.9203317868114106
3021,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,387.0,3.6627906976744184,1991,[0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0],5,0.32440413593486
3022,3109,"River, The (1984)",Drama,16.0,3.03125,1984,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,1.0166145387310237
3023,3110,Country (1984),Drama,7.0,2.642857142857143,1984,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,1.0956434751230988
3024,3111,Places in the Heart (1984),Drama,57.0,3.754385964912281,1984,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.8633377107120713
3025,3112,'night Mother (1986),Drama,12.0,3.1666666666666665,1986,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.9035895995582746
3026,3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,254.0,2.655511811023622,1999,[1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0],4,0.9111125414898031
3027,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,1180.0,3.854237288135593,1999,[0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0],6,-2.0832554249788187
3028,3115,Flawless (1999),Drama,28.0,3.517857142857143,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.9122931101595952
3029,3116,Miss Julie (1999),Drama,3.0,2.6666666666666665,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,1.0875312053976904
3030,3117,Ride with the Devil (1999),Drama|Romance|War,18.0,3.361111111111111,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0],2,0.9399926814723052
3031,3118,Tumbleweeds (1999),Drama,20.0,3.5,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.9158645387310238
3032,3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror,5.0,3.2,1971,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],1,1.0008645387310238
3033,3120,"Distinguished Gentleman, The (1992)",Comedy,47.0,3.127659574468085,1992,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3,0.6265617474374405
3034,3121,"Hitch-Hiker, The (1953)",Drama|Film-Noir,4.0,3.75,1953,[0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0],1,0.9088645387310239
3035,3122,Santa Fe Trail (1940),Drama|Romance|Western,6.0,3.0,1940,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0],1,1.0718645387310237
3036,3123,Lauderdale (a.k.a. Spring Break USA) (a.k.a. Spring Fever USA) (1989),Comedy,2.0,3.5,1989,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.5650936623310575
3037,3124,Agnes Browne (1999),Comedy|Drama,6.0,3.6666666666666665,1999,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.6345489925842202
3038,3125,"End of the Affair, The (1999)",Drama,72.0,3.7152777777777777,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.8678089831754683
3039,3126,"End of the Affair, The (1955)",Drama,3.0,3.0,1955,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,1.0568645387310238
3040,3127,Holy Smoke (1999),Comedy|Drama,34.0,3.088235294117647,1999,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.7365856320575276
3041,3128,"Map of the World, A (1999)",Drama,14.0,3.3214285714285716,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.9515788244453095
3042,3129,Sweet and Lowdown (1999),Comedy|Drama,89.0,3.634831460674157,1999,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.6017189534907512
3043,3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,58.0,2.5344827586206895,1990,[0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.7268760284938287
3044,3131,Broadway Damage (1997),Comedy,0.0,0.0,1997,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2660936623310577
3045,3132,Daddy Long Legs (1919),Comedy|Drama,12.0,3.8333333333333335,1919,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.6682156592508868
3046,3133,Go West (1925),Comedy|Western,15.0,3.3333333333333335,1925,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],2,0.7585660242143902
3047,3134,Grand Illusion (La grande illusion) (1937),Drama|War,89.0,3.955056179775281,1937,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0],3,0.855605127593486
3048,3135,"Great Santini, The (1979)",Drama,82.0,3.8658536585365852,1979,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.8387449019142177
3049,3136,"James Dean Story, The (1957)",Documentary,2.0,1.75,1957,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],1,1.3048645387310238
3050,3137,"Sea Wolves, The (1980)",Action|War,7.0,3.9285714285714284,1980,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],1,0.8461502530167382
3051,3138,Stealing Home (1988),Drama,21.0,3.0238095238095237,1988,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,1.014102633969119
3052,3139,Tarzan the Fearless (1933),Action|Adventure,4.0,3.375,1933,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.7508823259175534
3053,3140,Three Ages (1923),Comedy,3.0,4.333333333333333,1923,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.6103816164991802
3054,3141,"Two Jakes, The (1990)",Drama,31.0,3.1774193548387095,1990,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.9763806677632819
3055,3142,U2: Rattle and Hum (1988),Documentary|Musical,67.0,3.5522388059701493,1988,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],3,0.8997671425004976
3056,3143,Hell in the Pacific (1968),Drama|War,5.0,3.7,1968,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0],1,0.8929156336215347
3057,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,10.0,2.45,1966,[0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0],1,0.9028823259175534
3058,3145,Cradle Will Rock (1999),Drama,64.0,3.375,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.9322149036945274
3059,3146,Deuce Bigalow: Male Gigolo (1999),Comedy,195.0,2.6307692307692307,1999,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4,0.6671952906297662
3060,3147,"Green Mile, The (1999)",Crime|Drama,1082.0,3.97550831792976,1999,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0],6,0.5736604825191619
3061,3148,"Cider House Rules, The (1999)",Drama,376.0,3.706117021276596,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],5,0.7574513534538069
3062,3149,Diamonds (1999),Mystery,4.0,2.125,1999,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],1,1.1958645387310238
3063,3150,"War Zone, The (1999)",Drama|Thriller,19.0,3.3421052631578947,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],2,0.9291953109169632
3064,3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,1.0,0.5,1930,[0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0],1,1.5782149036945272
3065,3152,"Last Picture Show, The (1971)",Drama,143.0,3.9510489510489513,1971,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.7517131426818175
3066,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,74.0,3.47972972972973,1958,[1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],3,0.461807668459693
3067,3154,Blood on the Sun (1945),Drama|War,1.0,5.0,1945,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0],1,1.0831354612689763
3068,3155,Anna and the King (1999),Drama|Romance,189.0,3.4285714285714284,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],4,0.8909531727247674
3069,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,205.0,2.9829268292682927,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0],4,1.0056295378408688
3070,3157,Stuart Little (1999),Children|Comedy|Fantasy,264.0,2.797348484848485,1999,[0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0],4,0.03255692242653434
3071,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,26.0,3.5,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.9158645387310238
3072,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,231.0,3.5,1999,[0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],4,0.054790110756004026
3073,3160,Magnolia (1999),Drama,624.0,3.8806089743589745,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],5,0.6094142767059443
3074,3161,Onegin (1999),Drama|Romance,8.0,3.375,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],1,0.9458645387310238
3075,3162,Simpatico (1999),Comedy|Drama,5.0,3.5,1999,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.6678823259175534
3076,3163,Topsy-Turvy (1999),Comedy|Drama|Musical,81.0,3.728395061728395,1999,[0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0],3,0.658626414587616
3077,3164,"Alley Cats, The (1966)",Drama,0.0,0.0,1966,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6472149036945274
3078,3165,Boiling Point (1993),Action|Drama,22.0,2.272727272727273,1993,[1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,1.1556694491490729
3079,3166,Brenda Starr (1989),Adventure,3.0,1.6666666666666667,1989,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.9317603289977242
3080,3167,Carnal Knowledge (1971),Comedy|Drama,59.0,3.559322033898305,1971,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.6587186490648997
3081,3168,Easy Rider (1969),Adventure|Drama,287.0,3.8658536585365852,1969,[0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.4776240029693605
3082,3169,"Falcon and the Snowman, The (1985)",Drama|Thriller,77.0,3.3701298701298703,1985,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],3,0.9282400245590644
3083,3170,Hi-Yo Silver (1940),Western,0.0,0.0,1940,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],0,1.676864538731024
3084,3171,Room at the Top (1959),Drama,7.0,3.7142857142857144,1959,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.910007395873881
3085,3172,Ulysses (Ulisse) (1954),Adventure,3.0,3.6666666666666665,1954,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.5667603289977243
3086,3173,Any Given Sunday (1999),Drama,212.0,3.2523584905660377,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.9444439355083272
3087,3174,Man on the Moon (1999),Comedy|Drama,397.0,3.5579345088161207,1999,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],5,0.5669523584608986
3088,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,735.0,3.6666666666666665,1999,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0],5,0.2828801350869043
3089,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,744.0,3.422715053763441,1999,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0],5,0.7885843017009634
3090,3177,Next Friday (2000),Comedy,82.0,2.75,2000,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3,0.656648406856605
3091,3178,"Hurricane, The (1999)",Drama,219.0,3.8493150684931505,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.8214029848864084
3092,3179,Angela's Ashes (1999),Drama,72.0,3.5,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.9108645387310238
3093,3180,Play it to the Bone (1999),Comedy|Drama,22.0,2.6363636363636362,1999,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.8356095986448262
3094,3181,Titus (1999),Drama,79.0,3.6835443037974684,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.8486082327160557
3095,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,46.0,3.880434782608696,1999,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],3,0.7690841515523503
3096,3183,"Third Miracle, The (1999)",Drama,11.0,3.5,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.9158645387310238
3097,3184,Montana (1998),Action|Comedy|Crime|Drama,1.0,4.0,1998,[1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.6572500230689932
3098,3185,Snow Falling on Cedars (1999),Drama,104.0,3.2836538461538463,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.9454841344637582
3099,3186,"Girl, Interrupted (1999)",Drama,270.0,3.6018518518518516,1999,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.8526474530321864
3100,3187,Trans (1998),Drama,1.0,3.0,1998,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,1.0198645387310237
3101,3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,13.0,3.6538461538461537,1998,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],2,0.8840953079617931
3102,3189,My Dog Skip (1999),Children|Drama,107.0,3.514018691588785,1999,[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.6500785875997964
3103,3190,Supernova (2000),Adventure|Sci-Fi|Thriller,53.0,2.19811320754717,2000,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0],3,0.965682785423861
3104,3191,"Quarry, The (1998)",Drama,0.0,0.0,1998,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6248645387310239
3105,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,7.0,3.5714285714285716,1998,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.8946299193358205
3106,3193,Creature (1999),Documentary,0.0,0.0,1999,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.625864538731024
3107,3194,"Way We Were, The (1973)",Drama|Romance,62.0,3.4919354838709675,1973,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],3,0.915878901810845
3108,3195,Tess of the Storm Country (1922),Drama,0.0,0.0,1922,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6839156336215348
3109,3196,Stalag 17 (1953),Drama|War,132.0,4.117424242424242,1953,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0],4,0.8361750542793722
3110,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,62.0,3.2096774193548385,1988,[1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0],3,0.9719290548600561
3111,3198,Papillon (1973),Crime|Drama,228.0,3.9890350877192984,1973,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.8269935737033469
3112,3199,Pal Joey (1957),Comedy|Drama|Musical|Romance,14.0,3.107142857142857,1957,[0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0],2,0.8495505291024693
3113,3200,"Last Detail, The (1973)",Comedy|Drama,70.0,3.9285714285714284,1973,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.5792191350937786
3114,3201,Five Easy Pieces (1970),Drama,128.0,3.859375,1970,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.8184931883660604
3115,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror,7.0,4.142857142857143,1971,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0],1,0.8711083496944195
3116,3203,Dead Calm (1989),Thriller,148.0,3.5371621621621623,1989,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],4,0.896782471262095
3117,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,82.0,3.4878048780487805,1978,[1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0],3,0.9263035631212677
3118,3205,Black Sunday (La maschera del demonio) (1960),Horror,7.0,3.142857142857143,1960,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],1,1.019643475123099
3119,3206,Against All Odds (1984),Romance,33.0,2.8636363636363638,1984,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],3,1.0195898207482765
3120,3207,"Snows of Kilimanjaro, The (1952)",Adventure,3.0,2.5,1952,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.7984440272945612
3121,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,83.0,2.7590361445783134,1993,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3,0.7785276517464162
3122,3209,"Loves of Carmen, The (1948)",Drama,0.0,0.0,1948,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.668864538731024
3123,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,409.0,3.693154034229829,1982,[0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0],5,0.5843826492844094
3124,3211,"Cry in the Dark, A (1988)",Drama,16.0,3.09375,1988,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,1.0001145387310237
3125,3212,Born to Win (1971),Drama,1.0,3.5,1971,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.9408645387310238
3126,3213,Batman: Mask of the Phantasm (1993),Animation|Children,106.0,3.509433962264151,1993,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4,0.38506441554176385
3127,3214,American Flyers (1985),Drama,27.0,3.3333333333333335,1985,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.944248966954868
3128,3215,Voyage of the Damned (1976),Drama,0.0,0.0,1976,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.640864538731024
3129,3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller,3.0,3.8333333333333335,1971,[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0],1,0.6676387602666283
3130,3217,"Star Is Born, A (1937)",Drama,22.0,3.522727272727273,1937,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.9653190841855692
3131,3218,Poison (1991),Drama,7.0,3.2857142857142856,1991,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.956422411515174
3132,3219,Pacific Heights (1990),Mystery|Thriller,104.0,3.1778846153846154,1990,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0],4,0.9676379806176044
3133,3220,Night Tide (1961),Drama,1.0,4.0,1961,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.8671354612689763
3134,3221,"Draughtsman's Contract, The (1982)",Drama,23.0,3.5434782608695654,1982,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.9161688865571108
3135,3222,Carmen (1984),Drama,8.0,3.875,1984,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.8528645387310239
3136,3223,"Zed & Two Noughts, A (1985)",Drama,13.0,3.8846153846153846,1985,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.793846571296998
3137,3224,Woman in the Dunes (Suna no onna) (1964),Drama,29.0,3.6551724137931036,1964,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.8899322457534251
3138,3225,Down to You (2000),Comedy|Romance,58.0,2.646551724137931,2000,[0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0],3,0.8295719810899672
3139,3226,Hellhounds on My Trail (1999),Documentary,0.0,0.0,1999,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.625864538731024
3140,3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller,0.0,0.0,1996,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0],0,1.4163054269332949
3141,3228,Wirey Spindell (2000),Comedy,1.0,2.0,2000,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.8640936623310576
3142,3229,Another Man's Poison (1952),Crime|Drama,0.0,0.0,1952,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6612149036945274
3143,3230,"Odessa File, The (1974)",Thriller,29.0,3.7241379310344827,1974,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],2,0.8880369525241273
3144,3231,"Saphead, The (1920)",Comedy,1.0,4.0,1920,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.5467149498325137
3145,3232,Seven Chances (1925),Comedy,6.0,4.333333333333333,1925,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.6083816164991802
3146,3233,Smashing Time (1967),Comedy,0.0,0.0,1967,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2920936623310577
3147,3234,Train Ride to Hollywood (1975),Comedy|Fantasy|Musical,0.0,0.0,1975,[0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0],0,1.228746315135566
3148,3235,Where the Buffalo Roam (1980),Comedy,21.0,3.4047619047619047,1980,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],2,0.5881412813786766
3149,3236,Zachariah (1971),Comedy|Musical|Western,4.0,3.5,1971,[0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0],1,0.734305426933295
3150,3237,Kestrel's Eye (Falkens öga) (1998),Documentary,0.0,0.0,1998,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.6248645387310239
3151,3238,Eye of the Beholder (1999),Thriller,70.0,2.4714285714285715,1999,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],3,1.1056299193358203
3152,3239,Isn't She Great? (2000),Comedy,12.0,1.9166666666666667,2000,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],2,0.8757603289977243
3153,3240,"Big Tease, The (1999)",Comedy,7.0,2.9285714285714284,1999,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.6773793766167718
3154,3241,"Cup, The (Phörpa) (1999)",Comedy,23.0,3.739130434782609,1999,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],2,0.5102675753745357
3155,3242,Santitos (1999),Comedy,4.0,3.875,1999,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.48809366233105755
3156,3243,Encino Man (1992),Comedy,126.0,2.6547619047619047,1992,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4,0.7161412813786766
3157,3244,"Goodbye Girl, The (1977)",Comedy|Romance,91.0,3.5054945054945055,1977,[0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0],3,0.6707834248186523
3158,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,8.0,3.125,1964,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.9681200131835787
3159,3246,Malcolm X (1992),Drama,213.0,3.767605633802817,1992,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],4,0.8330952367879787
